Class	ComplexID	E1	E1E2	E2	complexName
1	2603	Q8TEW0	Q8TEW0Q9NPB6	Q9NPB6	PLCB1-PARD3-PARD6A complex
1	2603	Q8TEW0	Q8TEW0Q9NQ66	Q9NQ66	PLCB1-PARD3-PARD6A complex
1	2603	Q9NPB6	Q9NPB6Q9NQ66	Q9NQ66	PLCB1-PARD3-PARD6A complex
1	2604	Q01970	Q01970Q8TEW0	Q8TEW0	PLCB3-PARD3-PARD6A complex
1	2604	Q01970	Q01970Q9NPB6	Q9NPB6	PLCB3-PARD3-PARD6A complex
1	2604	Q8TEW0	Q8TEW0Q9NPB6	Q9NPB6	PLCB3-PARD3-PARD6A complex
1	2605	Q12933	Q12933Q15628	Q15628	TRAF2-TRADD complex
1	2606	Q12933	Q12933Q13158	Q13158	Ternary complex (TRAF2, FADD, TRADD)
1	2606	Q12933	Q12933Q15628	Q15628	Ternary complex (TRAF2, FADD, TRADD)
1	2606	Q13158	Q13158Q15628	Q15628	Ternary complex (TRAF2, FADD, TRADD)
1	2607	O95067	O95067P06493	P06493	CCNB2-CDC2 complex
1	2608	P06493	P06493P14635	P14635	CCNB1-CDC2 complex
1	2609	P06493	P06493P12004	P12004	CDC2-PCNA-CCNB1-GADD45A complex
1	2609	P06493	P06493P14635	P14635	CDC2-PCNA-CCNB1-GADD45A complex
1	2609	P06493	P06493P24522	P24522	CDC2-PCNA-CCNB1-GADD45A complex
1	2609	P12004	P12004P14635	P14635	CDC2-PCNA-CCNB1-GADD45A complex
1	2609	P12004	P12004P24522	P24522	CDC2-PCNA-CCNB1-GADD45A complex
1	2609	P14635	P14635P24522	P24522	CDC2-PCNA-CCNB1-GADD45A complex
1	2610	O75293	O75293P06493	P06493	CDC2-PCNA-CCNB1-GADD45B complex
1	2610	O75293	O75293P12004	P12004	CDC2-PCNA-CCNB1-GADD45B complex
1	2610	O75293	O75293P14635	P14635	CDC2-PCNA-CCNB1-GADD45B complex
1	2610	P06493	P06493P12004	P12004	CDC2-PCNA-CCNB1-GADD45B complex
1	2610	P06493	P06493P14635	P14635	CDC2-PCNA-CCNB1-GADD45B complex
1	2610	P12004	P12004P14635	P14635	CDC2-PCNA-CCNB1-GADD45B complex
1	2611	O95257	O95257P06493	P06493	CDC2-PCNA-CCNB1-GADD45G complex
1	2611	O95257	O95257P12004	P12004	CDC2-PCNA-CCNB1-GADD45G complex
1	2611	O95257	O95257P14635	P14635	CDC2-PCNA-CCNB1-GADD45G complex
1	2611	P06493	P06493P12004	P12004	CDC2-PCNA-CCNB1-GADD45G complex
1	2611	P06493	P06493P14635	P14635	CDC2-PCNA-CCNB1-GADD45G complex
1	2611	P12004	P12004P14635	P14635	CDC2-PCNA-CCNB1-GADD45G complex
1	2613	P29459	P29459P29460	P29460	IL12A-IL12B complex
1	2615	P06493	P06493P14635	P14635	CDK1-CCNB1-CCNF complex
1	2615	P06493	P06493P41002	P41002	CDK1-CCNB1-CCNF complex
1	2615	P14635	P14635P41002	P41002	CDK1-CCNB1-CCNF complex
1	2616	P06493	P06493P14635	P14635	CDC2-CCNB1-PTCH1 complex
1	2616	P06493	P06493Q13635	Q13635	CDC2-CCNB1-PTCH1 complex
1	2616	P14635	P14635Q13635	Q13635	CDC2-CCNB1-PTCH1 complex
1	2617	P20248	P20248P24941	P24941	CDK2-CCNA2 complex
1	2618	P06493	P06493P20248	P20248	CDC2-CCNA2 complex
1	2619	P60953	P60953Q9BYG5	Q9BYG5	PAR6-CDC42 complex
1	2620	P06493	P06493P20248	P20248	CDC2-CCNA2-CDK2 complex
1	2620	P06493	P06493P24941	P24941	CDC2-CCNA2-CDK2 complex
1	2620	P20248	P20248P24941	P24941	CDC2-CCNA2-CDK2 complex
1	2621	P24864	P24864P24941	P24941	CDK2-CCNE1 complex
1	2622	O14543	O14543P23458	P23458	LMO4-gp130 complex
1	2622	O14543	O14543P40189	P40189	LMO4-gp130 complex
1	2622	O14543	O14543P61968	P61968	LMO4-gp130 complex
1	2622	O14543	O14543Q06124	Q06124	LMO4-gp130 complex
1	2622	P23458	P23458P40189	P40189	LMO4-gp130 complex
1	2622	P23458	P23458P61968	P61968	LMO4-gp130 complex
1	2622	P23458	P23458Q06124	Q06124	LMO4-gp130 complex
1	2622	P40189	P40189P61968	P61968	LMO4-gp130 complex
1	2622	P40189	P40189Q06124	Q06124	LMO4-gp130 complex
1	2622	P61968	P61968Q06124	Q06124	LMO4-gp130 complex
1	2624	P42224	P42224Q92793	Q92793	Stat1-alpha-dimer-CBP DNA-protein complex
1	2626	O00482	O00482Q15466	Q15466	SHP-NR5A2 complex
1	2630	P26441	P26441P26992	P26992	CNTF-CNTFR-gp130-LIFR complex
1	2630	P26441	P26441P40189	P40189	CNTF-CNTFR-gp130-LIFR complex
1	2630	P26441	P26441P42702	P42702	CNTF-CNTFR-gp130-LIFR complex
1	2630	P26992	P26992P40189	P40189	CNTF-CNTFR-gp130-LIFR complex
1	2630	P26992	P26992P42702	P42702	CNTF-CNTFR-gp130-LIFR complex
1	2630	P40189	P40189P42702	P42702	CNTF-CNTFR-gp130-LIFR complex
1	2631	P15018	P15018P40189	P40189	LIFR-LIF-gp130 complex
1	2631	P15018	P15018P42702	P42702	LIFR-LIF-gp130 complex
1	2631	P40189	P40189P42702	P42702	LIFR-LIF-gp130 complex
1	2635	P10244	P10244P28749	P28749	LINC complex, S-phase
1	2635	P10244	P10244Q09028	Q09028	LINC complex, S-phase
1	2635	P10244	P10244Q52LA3	Q52LA3	LINC complex, S-phase
1	2635	P10244	P10244Q5TKA1	Q5TKA1	LINC complex, S-phase
1	2635	P10244	P10244Q6MZP7	Q6MZP7	LINC complex, S-phase
1	2635	P10244	P10244Q96GY3	Q96GY3	LINC complex, S-phase
1	2635	P28749	P28749Q09028	Q09028	LINC complex, S-phase
1	2635	P28749	P28749Q52LA3	Q52LA3	LINC complex, S-phase
1	2635	P28749	P28749Q5TKA1	Q5TKA1	LINC complex, S-phase
1	2635	P28749	P28749Q6MZP7	Q6MZP7	LINC complex, S-phase
1	2635	P28749	P28749Q96GY3	Q96GY3	LINC complex, S-phase
1	2635	Q09028	Q09028Q52LA3	Q52LA3	LINC complex, S-phase
1	2635	Q09028	Q09028Q5TKA1	Q5TKA1	LINC complex, S-phase
1	2635	Q09028	Q09028Q6MZP7	Q6MZP7	LINC complex, S-phase
1	2635	Q09028	Q09028Q96GY3	Q96GY3	LINC complex, S-phase
1	2635	Q52LA3	Q52LA3Q5TKA1	Q5TKA1	LINC complex, S-phase
1	2635	Q52LA3	Q52LA3Q6MZP7	Q6MZP7	LINC complex, S-phase
1	2635	Q52LA3	Q52LA3Q96GY3	Q96GY3	LINC complex, S-phase
1	2635	Q5TKA1	Q5TKA1Q6MZP7	Q6MZP7	LINC complex, S-phase
1	2635	Q5TKA1	Q5TKA1Q96GY3	Q96GY3	LINC complex, S-phase
1	2635	Q6MZP7	Q6MZP7Q96GY3	Q96GY3	LINC complex, S-phase
1	2637	Q09028	Q09028Q52LA3	Q52LA3	LINC core complex
1	2637	Q09028	Q09028Q5TKA1	Q5TKA1	LINC core complex
1	2637	Q09028	Q09028Q6MZP7	Q6MZP7	LINC core complex
1	2637	Q09028	Q09028Q96GY3	Q96GY3	LINC core complex
1	2637	Q52LA3	Q52LA3Q5TKA1	Q5TKA1	LINC core complex
1	2637	Q52LA3	Q52LA3Q6MZP7	Q6MZP7	LINC core complex
1	2637	Q52LA3	Q52LA3Q96GY3	Q96GY3	LINC core complex
1	2637	Q5TKA1	Q5TKA1Q6MZP7	Q6MZP7	LINC core complex
1	2637	Q5TKA1	Q5TKA1Q96GY3	Q96GY3	LINC core complex
1	2637	Q6MZP7	Q6MZP7Q96GY3	Q96GY3	LINC core complex
1	2638	Q08999	Q08999Q09028	Q09028	LINC complex, quiescent cells
1	2638	Q08999	Q08999Q16254	Q16254	LINC complex, quiescent cells
1	2638	Q08999	Q08999Q52LA3	Q52LA3	LINC complex, quiescent cells
1	2638	Q08999	Q08999Q5TKA1	Q5TKA1	LINC complex, quiescent cells
1	2638	Q08999	Q08999Q6MZP7	Q6MZP7	LINC complex, quiescent cells
1	2638	Q08999	Q08999Q96GY3	Q96GY3	LINC complex, quiescent cells
1	2638	Q09028	Q09028Q16254	Q16254	LINC complex, quiescent cells
1	2638	Q09028	Q09028Q52LA3	Q52LA3	LINC complex, quiescent cells
1	2638	Q09028	Q09028Q5TKA1	Q5TKA1	LINC complex, quiescent cells
1	2638	Q09028	Q09028Q6MZP7	Q6MZP7	LINC complex, quiescent cells
1	2638	Q09028	Q09028Q96GY3	Q96GY3	LINC complex, quiescent cells
1	2638	Q16254	Q16254Q52LA3	Q52LA3	LINC complex, quiescent cells
1	2638	Q16254	Q16254Q5TKA1	Q5TKA1	LINC complex, quiescent cells
1	2638	Q16254	Q16254Q6MZP7	Q6MZP7	LINC complex, quiescent cells
1	2638	Q16254	Q16254Q96GY3	Q96GY3	LINC complex, quiescent cells
1	2638	Q52LA3	Q52LA3Q5TKA1	Q5TKA1	LINC complex, quiescent cells
1	2638	Q52LA3	Q52LA3Q6MZP7	Q6MZP7	LINC complex, quiescent cells
1	2638	Q52LA3	Q52LA3Q96GY3	Q96GY3	LINC complex, quiescent cells
1	2638	Q5TKA1	Q5TKA1Q6MZP7	Q6MZP7	LINC complex, quiescent cells
1	2638	Q5TKA1	Q5TKA1Q96GY3	Q96GY3	LINC complex, quiescent cells
1	2638	Q6MZP7	Q6MZP7Q96GY3	Q96GY3	LINC complex, quiescent cells
1	2640	P35579	P35579P50402	P50402	Emerin complex 1
1	2640	P35579	P35579P60709	P60709	Emerin complex 1
1	2640	P35579	P35579Q12965	Q12965	Emerin complex 1
1	2640	P35579	P35579Q13813	Q13813	Emerin complex 1
1	2640	P35579	P35579Q15417	Q15417	Emerin complex 1
1	2640	P35579	P35579Q8WWI1	Q8WWI1	Emerin complex 1
1	2640	P35579	P35579Q9BRV8	Q9BRV8	Emerin complex 1
1	2640	P50402	P50402P60709	P60709	Emerin complex 1
1	2640	P50402	P50402Q12965	Q12965	Emerin complex 1
1	2640	P50402	P50402Q13813	Q13813	Emerin complex 1
1	2640	P50402	P50402Q15417	Q15417	Emerin complex 1
1	2640	P50402	P50402Q8WWI1	Q8WWI1	Emerin complex 1
1	2640	P50402	P50402Q9BRV8	Q9BRV8	Emerin complex 1
1	2640	P60709	P60709Q12965	Q12965	Emerin complex 1
1	2640	P60709	P60709Q13813	Q13813	Emerin complex 1
1	2640	P60709	P60709Q15417	Q15417	Emerin complex 1
1	2640	P60709	P60709Q8WWI1	Q8WWI1	Emerin complex 1
1	2640	P60709	P60709Q9BRV8	Q9BRV8	Emerin complex 1
1	2640	Q12965	Q12965Q13813	Q13813	Emerin complex 1
1	2640	Q12965	Q12965Q15417	Q15417	Emerin complex 1
1	2640	Q12965	Q12965Q8WWI1	Q8WWI1	Emerin complex 1
1	2640	Q12965	Q12965Q9BRV8	Q9BRV8	Emerin complex 1
1	2640	Q13813	Q13813Q15417	Q15417	Emerin complex 1
1	2640	Q13813	Q13813Q8WWI1	Q8WWI1	Emerin complex 1
1	2640	Q13813	Q13813Q9BRV8	Q9BRV8	Emerin complex 1
1	2640	Q15417	Q15417Q8WWI1	Q8WWI1	Emerin complex 1
1	2640	Q15417	Q15417Q9BRV8	Q9BRV8	Emerin complex 1
1	2640	Q8WWI1	Q8WWI1Q9BRV8	Q9BRV8	Emerin complex 1
1	2641	P50402	P50402P60709	P60709	Emerin-actin-NMI-(alphaII)spectrin complex
1	2641	P50402	P50402Q13287	Q13287	Emerin-actin-NMI-(alphaII)spectrin complex
1	2641	P50402	P50402Q13813	Q13813	Emerin-actin-NMI-(alphaII)spectrin complex
1	2641	P60709	P60709Q13287	Q13287	Emerin-actin-NMI-(alphaII)spectrin complex
1	2641	P60709	P60709Q13813	Q13813	Emerin-actin-NMI-(alphaII)spectrin complex
1	2641	Q13287	Q13287Q13813	Q13813	Emerin-actin-NMI-(alphaII)spectrin complex
1	2642	P50402	P50402P60709	P60709	Emerin-actin-NMI complex
1	2642	P50402	P50402Q13287	Q13287	Emerin-actin-NMI complex
1	2642	P60709	P60709Q13287	Q13287	Emerin-actin-NMI complex
1	2643	P02545	P02545P20700	P20700	Emerin architectural complex
1	2643	P02545	P02545P50402	P50402	Emerin architectural complex
1	2643	P02545	P02545P60709	P60709	Emerin architectural complex
1	2643	P02545	P02545Q13287	Q13287	Emerin architectural complex
1	2643	P02545	P02545Q13813	Q13813	Emerin architectural complex
1	2643	P20700	P20700P50402	P50402	Emerin architectural complex
1	2643	P20700	P20700P60709	P60709	Emerin architectural complex
1	2643	P20700	P20700Q13287	Q13287	Emerin architectural complex
1	2643	P20700	P20700Q13813	Q13813	Emerin architectural complex
1	2643	P50402	P50402P60709	P60709	Emerin architectural complex
1	2643	P50402	P50402Q13287	Q13287	Emerin architectural complex
1	2643	P50402	P50402Q13813	Q13813	Emerin architectural complex
1	2643	P60709	P60709Q13287	Q13287	Emerin architectural complex
1	2643	P60709	P60709Q13813	Q13813	Emerin architectural complex
1	2643	Q13287	Q13287Q13813	Q13813	Emerin architectural complex
1	2644	O15379	O15379O75531	O75531	Emerin regulatory complex
1	2644	O15379	O15379P28749	P28749	Emerin regulatory complex
1	2644	O15379	O15379P50402	P50402	Emerin regulatory complex
1	2644	O15379	O15379P60709	P60709	Emerin regulatory complex
1	2644	O15379	O15379P68431	P68431	Emerin regulatory complex
1	2644	O15379	O15379Q02539	Q02539	Emerin regulatory complex
1	2644	O15379	O15379Q13547	Q13547	Emerin regulatory complex
1	2644	O15379	O15379Q8WWI1	Q8WWI1	Emerin regulatory complex
1	2644	O75531	O75531P28749	P28749	Emerin regulatory complex
1	2644	O75531	O75531P50402	P50402	Emerin regulatory complex
1	2644	O75531	O75531P60709	P60709	Emerin regulatory complex
1	2644	O75531	O75531P68431	P68431	Emerin regulatory complex
1	2644	O75531	O75531Q02539	Q02539	Emerin regulatory complex
1	2644	O75531	O75531Q13547	Q13547	Emerin regulatory complex
1	2644	O75531	O75531Q8WWI1	Q8WWI1	Emerin regulatory complex
1	2644	P28749	P28749P50402	P50402	Emerin regulatory complex
1	2644	P28749	P28749P60709	P60709	Emerin regulatory complex
1	2644	P28749	P28749P68431	P68431	Emerin regulatory complex
1	2644	P28749	P28749Q02539	Q02539	Emerin regulatory complex
1	2644	P28749	P28749Q13547	Q13547	Emerin regulatory complex
1	2644	P28749	P28749Q8WWI1	Q8WWI1	Emerin regulatory complex
1	2644	P50402	P50402P60709	P60709	Emerin regulatory complex
1	2644	P50402	P50402P68431	P68431	Emerin regulatory complex
1	2644	P50402	P50402Q02539	Q02539	Emerin regulatory complex
1	2644	P50402	P50402Q13547	Q13547	Emerin regulatory complex
1	2644	P50402	P50402Q8WWI1	Q8WWI1	Emerin regulatory complex
1	2644	P60709	P60709P68431	P68431	Emerin regulatory complex
1	2644	P60709	P60709Q02539	Q02539	Emerin regulatory complex
1	2644	P60709	P60709Q13547	Q13547	Emerin regulatory complex
1	2644	P60709	P60709Q8WWI1	Q8WWI1	Emerin regulatory complex
1	2644	P68431	P68431Q02539	Q02539	Emerin regulatory complex
1	2644	P68431	P68431Q13547	Q13547	Emerin regulatory complex
1	2644	P68431	P68431Q8WWI1	Q8WWI1	Emerin regulatory complex
1	2644	Q02539	Q02539Q13547	Q13547	Emerin regulatory complex
1	2644	Q02539	Q02539Q8WWI1	Q8WWI1	Emerin regulatory complex
1	2644	Q13547	Q13547Q8WWI1	Q8WWI1	Emerin regulatory complex
1	2646	P02545	P02545P06400	P06400	Emerin complex 24
1	2646	P02545	P02545P20700	P20700	Emerin complex 24
1	2646	P02545	P02545P33991	P33991	Emerin complex 24
1	2646	P02545	P02545P49736	P49736	Emerin complex 24
1	2646	P02545	P02545P50402	P50402	Emerin complex 24
1	2646	P02545	P02545P68431	P68431	Emerin complex 24
1	2646	P02545	P02545Q00839	Q00839	Emerin complex 24
1	2646	P02545	P02545Q02539	Q02539	Emerin complex 24
1	2646	P02545	P02545Q07021	Q07021	Emerin complex 24
1	2646	P02545	P02545Q08999	Q08999	Emerin complex 24
1	2646	P02545	P02545Q13287	Q13287	Emerin complex 24
1	2646	P02545	P02545Q14566	Q14566	Emerin complex 24
1	2646	P02545	P02545Q9H0E3	Q9H0E3	Emerin complex 24
1	2646	P02545	P02545Q9H503	Q9H503	Emerin complex 24
1	2646	P06400	P06400P20700	P20700	Emerin complex 24
1	2646	P06400	P06400P33991	P33991	Emerin complex 24
1	2646	P06400	P06400P49736	P49736	Emerin complex 24
1	2646	P06400	P06400P50402	P50402	Emerin complex 24
1	2646	P06400	P06400P68431	P68431	Emerin complex 24
1	2646	P06400	P06400Q00839	Q00839	Emerin complex 24
1	2646	P06400	P06400Q02539	Q02539	Emerin complex 24
1	2646	P06400	P06400Q07021	Q07021	Emerin complex 24
1	2646	P06400	P06400Q08999	Q08999	Emerin complex 24
1	2646	P06400	P06400Q13287	Q13287	Emerin complex 24
1	2646	P06400	P06400Q14566	Q14566	Emerin complex 24
1	2646	P06400	P06400Q9H0E3	Q9H0E3	Emerin complex 24
1	2646	P06400	P06400Q9H503	Q9H503	Emerin complex 24
1	2646	P20700	P20700P33991	P33991	Emerin complex 24
1	2646	P20700	P20700P49736	P49736	Emerin complex 24
1	2646	P20700	P20700P50402	P50402	Emerin complex 24
1	2646	P20700	P20700P68431	P68431	Emerin complex 24
1	2646	P20700	P20700Q00839	Q00839	Emerin complex 24
1	2646	P20700	P20700Q02539	Q02539	Emerin complex 24
1	2646	P20700	P20700Q07021	Q07021	Emerin complex 24
1	2646	P20700	P20700Q08999	Q08999	Emerin complex 24
1	2646	P20700	P20700Q13287	Q13287	Emerin complex 24
1	2646	P20700	P20700Q14566	Q14566	Emerin complex 24
1	2646	P20700	P20700Q9H0E3	Q9H0E3	Emerin complex 24
1	2646	P20700	P20700Q9H503	Q9H503	Emerin complex 24
1	2646	P33991	P33991P49736	P49736	Emerin complex 24
1	2646	P33991	P33991P50402	P50402	Emerin complex 24
1	2646	P33991	P33991P68431	P68431	Emerin complex 24
1	2646	P33991	P33991Q00839	Q00839	Emerin complex 24
1	2646	P33991	P33991Q02539	Q02539	Emerin complex 24
1	2646	P33991	P33991Q07021	Q07021	Emerin complex 24
1	2646	P33991	P33991Q08999	Q08999	Emerin complex 24
1	2646	P33991	P33991Q13287	Q13287	Emerin complex 24
1	2646	P33991	P33991Q14566	Q14566	Emerin complex 24
1	2646	P33991	P33991Q9H0E3	Q9H0E3	Emerin complex 24
1	2646	P33991	P33991Q9H503	Q9H503	Emerin complex 24
1	2646	P49736	P49736P50402	P50402	Emerin complex 24
1	2646	P49736	P49736P68431	P68431	Emerin complex 24
1	2646	P49736	P49736Q00839	Q00839	Emerin complex 24
1	2646	P49736	P49736Q02539	Q02539	Emerin complex 24
1	2646	P49736	P49736Q07021	Q07021	Emerin complex 24
1	2646	P49736	P49736Q08999	Q08999	Emerin complex 24
1	2646	P49736	P49736Q13287	Q13287	Emerin complex 24
1	2646	P49736	P49736Q14566	Q14566	Emerin complex 24
1	2646	P49736	P49736Q9H0E3	Q9H0E3	Emerin complex 24
1	2646	P49736	P49736Q9H503	Q9H503	Emerin complex 24
1	2646	P50402	P50402P68431	P68431	Emerin complex 24
1	2646	P50402	P50402Q00839	Q00839	Emerin complex 24
1	2646	P50402	P50402Q02539	Q02539	Emerin complex 24
1	2646	P50402	P50402Q07021	Q07021	Emerin complex 24
1	2646	P50402	P50402Q08999	Q08999	Emerin complex 24
1	2646	P50402	P50402Q13287	Q13287	Emerin complex 24
1	2646	P50402	P50402Q14566	Q14566	Emerin complex 24
1	2646	P50402	P50402Q9H0E3	Q9H0E3	Emerin complex 24
1	2646	P50402	P50402Q9H503	Q9H503	Emerin complex 24
1	2646	P68431	P68431Q00839	Q00839	Emerin complex 24
1	2646	P68431	P68431Q02539	Q02539	Emerin complex 24
1	2646	P68431	P68431Q07021	Q07021	Emerin complex 24
1	2646	P68431	P68431Q08999	Q08999	Emerin complex 24
1	2646	P68431	P68431Q13287	Q13287	Emerin complex 24
1	2646	P68431	P68431Q14566	Q14566	Emerin complex 24
1	2646	P68431	P68431Q9H0E3	Q9H0E3	Emerin complex 24
1	2646	P68431	P68431Q9H503	Q9H503	Emerin complex 24
1	2646	Q00839	Q00839Q02539	Q02539	Emerin complex 24
1	2646	Q00839	Q00839Q07021	Q07021	Emerin complex 24
1	2646	Q00839	Q00839Q08999	Q08999	Emerin complex 24
1	2646	Q00839	Q00839Q13287	Q13287	Emerin complex 24
1	2646	Q00839	Q00839Q14566	Q14566	Emerin complex 24
1	2646	Q00839	Q00839Q9H0E3	Q9H0E3	Emerin complex 24
1	2646	Q00839	Q00839Q9H503	Q9H503	Emerin complex 24
1	2646	Q02539	Q02539Q07021	Q07021	Emerin complex 24
1	2646	Q02539	Q02539Q08999	Q08999	Emerin complex 24
1	2646	Q02539	Q02539Q13287	Q13287	Emerin complex 24
1	2646	Q02539	Q02539Q14566	Q14566	Emerin complex 24
1	2646	Q02539	Q02539Q9H0E3	Q9H0E3	Emerin complex 24
1	2646	Q02539	Q02539Q9H503	Q9H503	Emerin complex 24
1	2646	Q07021	Q07021Q08999	Q08999	Emerin complex 24
1	2646	Q07021	Q07021Q13287	Q13287	Emerin complex 24
1	2646	Q07021	Q07021Q14566	Q14566	Emerin complex 24
1	2646	Q07021	Q07021Q9H0E3	Q9H0E3	Emerin complex 24
1	2646	Q07021	Q07021Q9H503	Q9H503	Emerin complex 24
1	2646	Q08999	Q08999Q13287	Q13287	Emerin complex 24
1	2646	Q08999	Q08999Q14566	Q14566	Emerin complex 24
1	2646	Q08999	Q08999Q9H0E3	Q9H0E3	Emerin complex 24
1	2646	Q08999	Q08999Q9H503	Q9H503	Emerin complex 24
1	2646	Q13287	Q13287Q14566	Q14566	Emerin complex 24
1	2646	Q13287	Q13287Q9H0E3	Q9H0E3	Emerin complex 24
1	2646	Q13287	Q13287Q9H503	Q9H503	Emerin complex 24
1	2646	Q14566	Q14566Q9H0E3	Q9H0E3	Emerin complex 24
1	2646	Q14566	Q14566Q9H503	Q9H503	Emerin complex 24
1	2646	Q9H0E3	Q9H0E3Q9H503	Q9H503	Emerin complex 24
1	2648	O75531	O75531O95218	O95218	Emerin complex 25
1	2648	O75531	O75531O95777	O95777	Emerin complex 25
1	2648	O75531	O75531P05455	P05455	Emerin complex 25
1	2648	O75531	O75531P20700	P20700	Emerin complex 25
1	2648	O75531	O75531P31946	P31946	Emerin complex 25
1	2648	O75531	O75531P50402	P50402	Emerin complex 25
1	2648	O75531	O75531P60709	P60709	Emerin complex 25
1	2648	O75531	O75531P61978	P61978	Emerin complex 25
1	2648	O75531	O75531P62258	P62258	Emerin complex 25
1	2648	O75531	O75531P62314	P62314	Emerin complex 25
1	2648	O75531	O75531Q13283	Q13283	Emerin complex 25
1	2648	O75531	O75531Q16543	Q16543	Emerin complex 25
1	2648	O75531	O75531Q9H0E3	Q9H0E3	Emerin complex 25
1	2648	O75531	O75531Q9P287	Q9P287	Emerin complex 25
1	2648	O75531	O75531Q9Y333	Q9Y333	Emerin complex 25
1	2648	O95218	O95218O95777	O95777	Emerin complex 25
1	2648	O95218	O95218P05455	P05455	Emerin complex 25
1	2648	O95218	O95218P20700	P20700	Emerin complex 25
1	2648	O95218	O95218P31946	P31946	Emerin complex 25
1	2648	O95218	O95218P50402	P50402	Emerin complex 25
1	2648	O95218	O95218P60709	P60709	Emerin complex 25
1	2648	O95218	O95218P61978	P61978	Emerin complex 25
1	2648	O95218	O95218P62258	P62258	Emerin complex 25
1	2648	O95218	O95218P62314	P62314	Emerin complex 25
1	2648	O95218	O95218Q13283	Q13283	Emerin complex 25
1	2648	O95218	O95218Q16543	Q16543	Emerin complex 25
1	2648	O95218	O95218Q9H0E3	Q9H0E3	Emerin complex 25
1	2648	O95218	O95218Q9P287	Q9P287	Emerin complex 25
1	2648	O95218	O95218Q9Y333	Q9Y333	Emerin complex 25
1	2648	O95777	O95777P05455	P05455	Emerin complex 25
1	2648	O95777	O95777P20700	P20700	Emerin complex 25
1	2648	O95777	O95777P31946	P31946	Emerin complex 25
1	2648	O95777	O95777P50402	P50402	Emerin complex 25
1	2648	O95777	O95777P60709	P60709	Emerin complex 25
1	2648	O95777	O95777P61978	P61978	Emerin complex 25
1	2648	O95777	O95777P62258	P62258	Emerin complex 25
1	2648	O95777	O95777P62314	P62314	Emerin complex 25
1	2648	O95777	O95777Q13283	Q13283	Emerin complex 25
1	2648	O95777	O95777Q16543	Q16543	Emerin complex 25
1	2648	O95777	O95777Q9H0E3	Q9H0E3	Emerin complex 25
1	2648	O95777	O95777Q9P287	Q9P287	Emerin complex 25
1	2648	O95777	O95777Q9Y333	Q9Y333	Emerin complex 25
1	2648	P05455	P05455P20700	P20700	Emerin complex 25
1	2648	P05455	P05455P31946	P31946	Emerin complex 25
1	2648	P05455	P05455P50402	P50402	Emerin complex 25
1	2648	P05455	P05455P60709	P60709	Emerin complex 25
1	2648	P05455	P05455P61978	P61978	Emerin complex 25
1	2648	P05455	P05455P62258	P62258	Emerin complex 25
1	2648	P05455	P05455P62314	P62314	Emerin complex 25
1	2648	P05455	P05455Q13283	Q13283	Emerin complex 25
1	2648	P05455	P05455Q16543	Q16543	Emerin complex 25
1	2648	P05455	P05455Q9H0E3	Q9H0E3	Emerin complex 25
1	2648	P05455	P05455Q9P287	Q9P287	Emerin complex 25
1	2648	P05455	P05455Q9Y333	Q9Y333	Emerin complex 25
1	2648	P20700	P20700P31946	P31946	Emerin complex 25
1	2648	P20700	P20700P50402	P50402	Emerin complex 25
1	2648	P20700	P20700P60709	P60709	Emerin complex 25
1	2648	P20700	P20700P61978	P61978	Emerin complex 25
1	2648	P20700	P20700P62258	P62258	Emerin complex 25
1	2648	P20700	P20700P62314	P62314	Emerin complex 25
1	2648	P20700	P20700Q13283	Q13283	Emerin complex 25
1	2648	P20700	P20700Q16543	Q16543	Emerin complex 25
1	2648	P20700	P20700Q9H0E3	Q9H0E3	Emerin complex 25
1	2648	P20700	P20700Q9P287	Q9P287	Emerin complex 25
1	2648	P20700	P20700Q9Y333	Q9Y333	Emerin complex 25
1	2648	P31946	P31946P50402	P50402	Emerin complex 25
1	2648	P31946	P31946P60709	P60709	Emerin complex 25
1	2648	P31946	P31946P61978	P61978	Emerin complex 25
1	2648	P31946	P31946P62258	P62258	Emerin complex 25
1	2648	P31946	P31946P62314	P62314	Emerin complex 25
1	2648	P31946	P31946Q13283	Q13283	Emerin complex 25
1	2648	P31946	P31946Q16543	Q16543	Emerin complex 25
1	2648	P31946	P31946Q9H0E3	Q9H0E3	Emerin complex 25
1	2648	P31946	P31946Q9P287	Q9P287	Emerin complex 25
1	2648	P31946	P31946Q9Y333	Q9Y333	Emerin complex 25
1	2648	P50402	P50402P60709	P60709	Emerin complex 25
1	2648	P50402	P50402P61978	P61978	Emerin complex 25
1	2648	P50402	P50402P62258	P62258	Emerin complex 25
1	2648	P50402	P50402P62314	P62314	Emerin complex 25
1	2648	P50402	P50402Q13283	Q13283	Emerin complex 25
1	2648	P50402	P50402Q16543	Q16543	Emerin complex 25
1	2648	P50402	P50402Q9H0E3	Q9H0E3	Emerin complex 25
1	2648	P50402	P50402Q9P287	Q9P287	Emerin complex 25
1	2648	P50402	P50402Q9Y333	Q9Y333	Emerin complex 25
1	2648	P60709	P60709P61978	P61978	Emerin complex 25
1	2648	P60709	P60709P62258	P62258	Emerin complex 25
1	2648	P60709	P60709P62314	P62314	Emerin complex 25
1	2648	P60709	P60709Q13283	Q13283	Emerin complex 25
1	2648	P60709	P60709Q16543	Q16543	Emerin complex 25
1	2648	P60709	P60709Q9H0E3	Q9H0E3	Emerin complex 25
